"lnt_detstvo" "lnt_druzhinin" "lnt_kugushev" "lnt_mikhaylov" "lnt_otrochestvo" "sta_aksakov" "sta_lazhechnikov" "sta_senkovsky"
"арестанты" 0 0 0 0 0 0 0.0164562616075417 0
"балкона" 0.00330797221303341 0.00818447813721278 0.00483886576986354 0.00285616360105107 0 0 0 0
"барышни" 0 0 0 0 0 0.00141918453656529 0.00940357806145238 0.0118224271442927
"барышню" 0.00330797221303341 0 0 0 0 0.00141918453656529 0.0117544725768155 0
"бежали" 0.00992391663910023 0 0 0 0 0.00283836907313058 0.00470178903072619 0
"безгранично" 0 0.00204611953430319 0 0 0 0.00709592268282645 0.0023508945153631 0
"белыми" 0 0.00409223906860639 0 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0
"бери" 0 0 0.00483886576986354 0 0 0.00425755360969587 0.00470178903072619 0.00591121357214636
"беседовал" 0 0.00409223906860639 0 0 0 0.00425755360969587 0.00470178903072619 0
"беспрерывно" 0 0.00613835860290958 0.00483886576986354 0 0 0 0 0.0177336407164391
"бил" 0 0.00204611953430319 0 0.00856849080315321 0.00426602960624547 0.00283836907313058 0 0
"бить" 0.00992391663910023 0 0 0 0.00426602960624547 0.00283836907313058 0.0023508945153631 0
"благодарил" 0.00330797221303341 0 0 0 0 0.00567673814626116 0.00470178903072619 0
"богатая" 0 0 0 0 0 0.00709592268282645 0.00470178903072619 0
"богатого" 0 0.00204611953430319 0.00483886576986354 0 0 0.00567673814626116 0.0023508945153631 0
"богатой" 0 0 0.00967773153972709 0 0 0.00141918453656529 0.00470178903072619 0.0118224271442927
"богатства" 0 0.00409223906860639 0 0 0 0.00141918453656529 0.00940357806145238 0
"большего" 0.00330797221303341 0.00818447813721278 0 0.00285616360105107 0 0.00141918453656529 0 0
"бросив" 0 0.00204611953430319 0.00967773153972709 0.00571232720210214 0.00426602960624547 0 0.0023508945153631 0
"бугуруслан" 0 0 0 0 0 0.00993429175595703 0 0
"будущее" 0 0.00204611953430319 0 0 0.0170641184249819 0.00283836907313058 0 0
"будущность" 0.00330797221303341 0.00204611953430319 0.0145165973095906 0 0 0.00141918453656529 0.0023508945153631 0
"ваню" 0 0 0 0 0 0 0.0164562616075417 0
"ведома" 0 0 0.0145165973095906 0 0 0.00425755360969587 0 0.00591121357214636
"вежливо" 0 0.00204611953430319 0 0.00285616360105107 0 0 0.0023508945153631 0.0236448542885854
"великий" 0.00330797221303341 0.00204611953430319 0 0 0.00426602960624547 0.00283836907313058 0.00470178903072619 0
"великодольский" 0 0 0.0338720603890448 0 0 0 0 0
"велит" 0 0.00409223906860639 0.00483886576986354 0 0.00426602960624547 0.00141918453656529 0.00470178903072619 0
"вернее" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0
"верной" 0 0.00204611953430319 0 0.00856849080315321 0 0.00425755360969587 0 0
"вернулась" 0.00330797221303341 0.00409223906860639 0.0145165973095906 0 0.00426602960624547 0 0 0
"вернулся" 0 0.00818447813721278 0.00967773153972709 0 0.00426602960624547 0 0 0
"верхний" 0.00330797221303341 0 0 0 0 0.00425755360969587 0.00705268354608929 0
"весела" 0 0 0 0 0 0.00709592268282645 0.0023508945153631 0.00591121357214636
"веселая" 0.00330797221303341 0 0.00483886576986354 0 0.00426602960624547 0.00567673814626116 0 0
"веселой" 0 0.00409223906860639 0 0.00285616360105107 0.0127980888187364 0.00141918453656529 0 0
"веселость" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00283836907313058 0 0
"ветерок" 0.00661594442606682 0 0 0.00856849080315321 0 0.00283836907313058 0 0
"вечность" 0 0 0.00967773153972709 0.00285616360105107 0.0127980888187364 0.00141918453656529 0 0
"взор" 0.00330797221303341 0 0 0.00285616360105107 0.00426602960624547 0 0 0.0236448542885854
"взявшись" 0.00330797221303341 0.00409223906860639 0 0.00856849080315321 0 0 0 0.00591121357214636
"взялся" 0.00330797221303341 0 0.00483886576986354 0.00571232720210214 0.00426602960624547 0 0.00470178903072619 0
"виды" 0 0 0.00483886576986354 0.00571232720210214 0 0 0.00705268354608929 0.00591121357214636
"владения" 0 0.0122767172058192 0 0 0 0 0.0023508945153631 0
"влияния" 0.00330797221303341 0.00818447813721278 0 0 0.00426602960624547 0 0 0.00591121357214636
"внук" 0 0 0 0 0 0.00851510721939174 0.0023508945153631 0
"возьмет" 0.00330797221303341 0 0.00967773153972709 0 0 0.00141918453656529 0.00705268354608929 0
"войну" 0 0.00613835860290958 0 0 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"волосами" 0.00661594442606682 0 0 0.00571232720210214 0.00426602960624547 0 0.00470178903072619 0
"воображая" 0.00992391663910023 0.00204611953430319 0 0 0.00853205921249093 0.00141918453656529 0 0
"воображении" 0.00992391663910023 0 0 0 0.0127980888187364 0.00141918453656529 0 0
"вопреки" 0 0 0 0 0 0.00851510721939174 0 0.00591121357214636
"воротились" 0 0 0 0 0 0.00993429175595703 0 0
"воскликнула" 0 0 0 0.00571232720210214 0.00426602960624547 0.00283836907313058 0 0.0118224271442927
"восторг" 0 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.00705268354608929 0
"восторга" 0.00661594442606682 0.00409223906860639 0 0 0 0.00283836907313058 0.0023508945153631 0
"вспоминаю" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0 0.00853205921249093 0 0.0023508945153631 0
"вспоминая" 0.00330797221303341 0 0.00967773153972709 0 0.00853205921249093 0.00283836907313058 0 0
"вспышки" 0 0 0 0 0 0.00567673814626116 0.00705268354608929 0
"вставай" 0.00661594442606682 0 0 0.0114246544042043 0 0.00141918453656529 0 0
"встретил" 0.00330797221303341 0.00409223906860639 0 0 0 0.00425755360969587 0 0.00591121357214636
"встрече" 0.00330797221303341 0.00613835860290958 0 0 0 0.00141918453656529 0.00470178903072619 0
"всюду" 0 0.010230597671516 0 0.00285616360105107 0 0 0 0.00591121357214636
"втайне" 0 0 0 0 0 0.00567673814626116 0.00705268354608929 0
"входить" 0 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0.0023508945153631 0.00591121357214636
"вывести" 0.00330797221303341 0.00409223906860639 0 0 0.00426602960624547 0.00283836907313058 0 0.00591121357214636
"выговор" 0 0 0.00483886576986354 0.00285616360105107 0 0.00283836907313058 0.00705268354608929 0
"выйдет" 0 0.00409223906860639 0.00483886576986354 0 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"вынес" 0 0 0 0.00285616360105107 0.00426602960624547 0.00283836907313058 0.00705268354608929 0
"выражалось" 0.00330797221303341 0.00204611953430319 0 0 0 0.00425755360969587 0.00470178903072619 0
"выражению" 0.00330797221303341 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0 0
"выразительно" 0.00330797221303341 0 0 0.00571232720210214 0 0.00425755360969587 0.0023508945153631 0
"высокая" 0.00330797221303341 0 0 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0.00591121357214636
"высоких" 0.00661594442606682 0.00204611953430319 0 0.00285616360105107 0 0.00283836907313058 0 0.00591121357214636
"высоком" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0 0 0.00470178903072619 0
"высшей" 0 0.00204611953430319 0 0.00285616360105107 0.00853205921249093 0.00141918453656529 0.00470178903072619 0
"вытащил" 0 0 0 0.00285616360105107 0.00853205921249093 0.00425755360969587 0.0023508945153631 0
"выучил" 0.00330797221303341 0 0 0.00571232720210214 0.00426602960624547 0.00141918453656529 0.0023508945153631 0.00591121357214636
"выхода" 0 0.00613835860290958 0 0.00571232720210214 0 0.00283836907313058 0 0
"выходили" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0.00470178903072619 0
"гаша" 0 0 0 0 0.0298622072437183 0 0 0
"генералом" 0.00330797221303341 0.00818447813721278 0 0 0.00426602960624547 0 0.0023508945153631 0
"глазу" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"глубине" 0 0.00204611953430319 0.00483886576986354 0 0 0.00567673814626116 0.0023508945153631 0
"глубоких" 0 0.00409223906860639 0 0 0 0.00567673814626116 0 0.00591121357214636
"глуши" 0 0.0122767172058192 0 0.00285616360105107 0 0 0 0
"говорим" 0.00330797221303341 0.00818447813721278 0 0 0.00426602960624547 0 0 0.00591121357214636
"горела" 0 0 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.0023508945153631 0.0118224271442927
"горничных" 0.00330797221303341 0.00409223906860639 0 0 0.00426602960624547 0.00425755360969587 0 0
"городом" 0 0.00204611953430319 0 0 0 0.00567673814626116 0.00470178903072619 0
"горы" 0 0 0 0.00285616360105107 0 0.00851510721939174 0 0
"горяч" 0 0.00204611953430319 0 0.00285616360105107 0 0.00283836907313058 0.00705268354608929 0
"горячее" 0 0 0 0 0 0.00851510721939174 0.0023508945153631 0
"горячности" 0 0.00409223906860639 0 0 0 0.00709592268282645 0 0
"госпожа" 0 0 0 0.00285616360105107 0 0.00709592268282645 0.0023508945153631 0
"госпожи" 0.00330797221303341 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0 0
"гостиных" 0 0.0122767172058192 0 0 0 0.00141918453656529 0 0
"границ" 0 0.00409223906860639 0 0.00571232720210214 0 0.00141918453656529 0.00470178903072619 0
"границей" 0.00330797221303341 0.0122767172058192 0 0 0 0 0 0
"границы" 0 0.00409223906860639 0 0.00856849080315321 0 0.00141918453656529 0.0023508945153631 0
"графу" 0 0.010230597671516 0 0 0 0 0 0.0118224271442927
"грациозно" 0.00661594442606682 0 0.0145165973095906 0.00285616360105107 0 0 0.0023508945153631 0
"грешно" 0 0 0.0145165973095906 0 0 0.00425755360969587 0.0023508945153631 0
"грудью" 0 0.00409223906860639 0 0 0.00853205921249093 0 0.00705268354608929 0
"грустное" 0.00661594442606682 0 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0 0
"грустным" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0 0 0.00283836907313058 0 0
"грязь" 0 0 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"губами" 0.00992391663910023 0 0 0.0114246544042043 0 0 0 0
"губой" 0 0 0 0.0199931452073575 0 0 0 0
"губу" 0 0 0 0.0171369816063064 0 0 0.0023508945153631 0
"густым" 0.00330797221303341 0.00204611953430319 0 0.00856849080315321 0 0 0.00470178903072619 0
"гуся" 0 0 0.00483886576986354 0.00571232720210214 0 0.00283836907313058 0.00470178903072619 0
"дав" 0 0.00204611953430319 0 0.00285616360105107 0 0.00567673814626116 0.0023508945153631 0
"давайте" 0.0132318888521336 0.00204611953430319 0 0 0.00426602960624547 0 0.0023508945153631 0
"давали" 0 0 0 0 0 0.00283836907313058 0.00940357806145238 0.00591121357214636
"даете" 0 0.00613835860290958 0 0.00571232720210214 0 0.00141918453656529 0.0023508945153631 0
"дар" 0.00661594442606682 0 0 0 0 0 0.0117544725768155 0
"даст" 0.00330797221303341 0.00204611953430319 0 0 0 0.00283836907313058 0.00470178903072619 0.00591121357214636
"движениям" 0.00992391663910023 0.00204611953430319 0 0 0.0127980888187364 0 0 0
"дворецкий" 0.00330797221303341 0.00613835860290958 0 0.00571232720210214 0.00426602960624547 0 0 0
"двору" 0.00661594442606682 0.00204611953430319 0 0 0 0.00283836907313058 0.00470178903072619 0
"девушек" 0 0.00613835860290958 0 0 0 0 0 0.0236448542885854
"девушками" 0 0.00818447813721278 0 0 0 0 0 0.0177336407164391
"дедушкой" 0 0 0 0 0 0.00567673814626116 0.00705268354608929 0
"действительность" 0.00661594442606682 0 0 0 0.00426602960624547 0.00567673814626116 0 0
"дельце" 0 0 0 0.0142808180052553 0 0 0.00470178903072619 0
"деньгами" 0.00330797221303341 0 0 0 0 0.00425755360969587 0.00705268354608929 0
"деревьев" 0.00330797221303341 0.010230597671516 0 0.00285616360105107 0 0 0 0
"держала" 0.00661594442606682 0 0.00483886576986354 0 0.00426602960624547 0.00425755360969587 0 0
"деятельности" 0 0.010230597671516 0 0 0.00853205921249093 0 0 0
"дно" 0.00330797221303341 0 0 0.00285616360105107 0.00426602960624547 0.00567673814626116 0 0
"доверенность" 0 0 0 0 0 0.00993429175595703 0 0
"дожидаясь" 0 0.00204611953430319 0.00967773153972709 0 0 0.00567673814626116 0 0
"доляновичем" 0 0.0143228367401224 0 0 0 0 0 0
"доляновичу" 0 0.0143228367401224 0 0 0 0 0 0
"домашним" 0 0.00204611953430319 0 0.00571232720210214 0 0.00283836907313058 0.00470178903072619 0
"достойных" 0 0.00409223906860639 0 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0
"дура" 0 0 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00567673814626116 0 0
"дурное" 0 0.00409223906860639 0 0 0.00426602960624547 0.00425755360969587 0 0.00591121357214636
"дьячок" 0.00992391663910023 0 0 0 0.0170641184249819 0 0 0
"ел" 0 0 0 0.00571232720210214 0 0.00425755360969587 0.00470178903072619 0
"ест" 0 0 0 0.0114246544042043 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"ехала" 0 0 0.00483886576986354 0 0.00853205921249093 0.00141918453656529 0.00705268354608929 0
"жалею" 0 0.00409223906860639 0.00483886576986354 0 0.0127980888187364 0.00141918453656529 0 0
"желаю" 0 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0 0.0118224271442927
"желудок" 0 0 0 0.0199931452073575 0 0 0 0
"жен" 0 0.00409223906860639 0 0 0 0.00425755360969587 0.00470178903072619 0
"женится" 0 0 0 0 0 0.00425755360969587 0 0.0236448542885854
"жест" 0 0.00818447813721278 0 0 0.0127980888187364 0 0 0
"жестокости" 0.00330797221303341 0 0 0 0 0.00709592268282645 0 0.00591121357214636
"жители" 0 0 0 0.00285616360105107 0 0 0.0117544725768155 0.00591121357214636
"забавно" 0 0.00204611953430319 0.00967773153972709 0 0 0.00567673814626116 0 0
"зависти" 0 0.00613835860290958 0 0 0.00426602960624547 0.00283836907313058 0 0.00591121357214636
"задолго" 0.00661594442606682 0.00204611953430319 0 0 0 0.00567673814626116 0 0
"задумавшись" 0.00992391663910023 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0 0
"заключалось" 0 0 0 0 0.00426602960624547 0.00567673814626116 0.00470178903072619 0
"заключения" 0 0.00204611953430319 0.00483886576986354 0 0.00426602960624547 0.00141918453656529 0.00470178903072619 0.00591121357214636
"заметным" 0.00992391663910023 0.00204611953430319 0 0.00285616360105107 0 0 0.0023508945153631 0.00591121357214636
"заметьте" 0 0.00204611953430319 0 0.00285616360105107 0 0 0.00940357806145238 0.00591121357214636
"занятия" 0.00661594442606682 0 0 0 0 0 0.0117544725768155 0
"занятиях" 0 0.00613835860290958 0 0.00571232720210214 0 0 0.00470178903072619 0
"запил" 0 0 0 0.00285616360105107 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"зари" 0 0.00204611953430319 0.00483886576986354 0 0 0.00425755360969587 0.00470178903072619 0
"заря" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00283836907313058 0.0023508945153631 0.00591121357214636
"застенчивость" 0.00992391663910023 0 0 0 0.0127980888187364 0.00141918453656529 0 0
"зашел" 0.00330797221303341 0 0 0.0114246544042043 0 0.00141918453656529 0.0023508945153631 0
"здорово" 0 0 0.00483886576986354 0.0114246544042043 0 0.00141918453656529 0.0023508945153631 0
"зелеными" 0.00661594442606682 0 0 0 0.00426602960624547 0.00567673814626116 0 0
"зимы" 0 0.00204611953430319 0 0.00285616360105107 0 0.00567673814626116 0.0023508945153631 0
"злодей" 0 0 0 0 0.0127980888187364 0.00283836907313058 0.0023508945153631 0.00591121357214636
"знаки" 0.00330797221303341 0 0 0 0.00853205921249093 0.00283836907313058 0.00470178903072619 0
"зрителей" 0.0132318888521336 0.00204611953430319 0 0 0 0.00141918453656529 0.0023508945153631 0
"известия" 0 0.00613835860290958 0 0 0 0.00567673814626116 0 0
"имении" 0 0.010230597671516 0 0 0 0.00283836907313058 0 0
"иное" 0 0.00409223906860639 0 0.00571232720210214 0 0.00283836907313058 0.0023508945153631 0
"искры" 0 0.00204611953430319 0.00483886576986354 0 0 0 0.00470178903072619 0.0177336407164391
"искусством" 0.00330797221303341 0.00204611953430319 0 0.00571232720210214 0 0.00283836907313058 0 0.00591121357214636
"исполнении" 0 0 0 0.00285616360105107 0 0.00709592268282645 0.0023508945153631 0
"исполнил" 0 0 0.00483886576986354 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0.00591121357214636
"исполнять" 0 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00425755360969587 0 0
"истинный" 0 0.00613835860290958 0 0.00285616360105107 0 0.00425755360969587 0 0
"каково" 0.00330797221303341 0 0.00483886576986354 0 0.00426602960624547 0.00425755360969587 0.0023508945153631 0
"камень" 0.00330797221303341 0.00204611953430319 0 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0.0118224271442927
"касается" 0 0.00204611953430319 0 0 0 0.00425755360969587 0 0.0177336407164391
"катерине" 0 0 0 0 0 0 0.0164562616075417 0
"квартиру" 0 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0
"кладбище" 0 0 0 0.00571232720210214 0 0 0 0.0295560678607318
"клянусь" 0.00330797221303341 0.00204611953430319 0.00967773153972709 0 0 0 0 0.0177336407164391
"книге" 0.00330797221303341 0.00204611953430319 0 0 0 0.00567673814626116 0.0023508945153631 0
"княгине" 0.00330797221303341 0 0.00967773153972709 0 0 0 0 0.0236448542885854
"коже" 0 0 0 0 0 0.00425755360969587 0 0.0236448542885854
"кой" 0.00992391663910023 0 0 0.00571232720210214 0 0.00141918453656529 0.0023508945153631 0
"коляски" 0.0198478332782005 0 0.00483886576986354 0 0 0 0 0
"комнатку" 0.00330797221303341 0 0 0.0142808180052553 0.00426602960624547 0 0 0
"кони" 0 0 0 0.00285616360105107 0 0.00851510721939174 0 0
"кончена" 0 0.00409223906860639 0 0.00856849080315321 0 0 0.0023508945153631 0.00591121357214636
"кончить" 0.00330797221303341 0.00409223906860639 0 0 0 0.00425755360969587 0 0.00591121357214636
"короткие" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00425755360969587 0 0.00591121357214636
"коротко" 0 0 0 0.00285616360105107 0 0.00709592268282645 0.0023508945153631 0
"кофе" 0.00661594442606682 0 0.0145165973095906 0 0.00426602960624547 0.00141918453656529 0 0
"крайне" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0 0.00141918453656529 0 0.00591121357214636
"красота" 0.00330797221303341 0 0 0 0 0.00283836907313058 0.00705268354608929 0.00591121357214636
"крепче" 0.00330797221303341 0.00204611953430319 0 0.00856849080315321 0.00426602960624547 0.00141918453656529 0 0
"крестьянами" 0.00330797221303341 0.00204611953430319 0 0 0 0.00709592268282645 0 0
"крики" 0.00330797221303341 0.00409223906860639 0 0 0 0.00283836907313058 0.00470178903072619 0
"кружево" 0 0.010230597671516 0.00967773153972709 0 0 0 0 0
"крылечко" 0 0 0 0 0 0.00993429175595703 0 0
"кустами" 0 0.00204611953430319 0 0.00285616360105107 0 0.00567673814626116 0.0023508945153631 0
"кустов" 0.00330797221303341 0.00613835860290958 0 0 0 0.00425755360969587 0 0
"кушать" 0.00661594442606682 0 0.00483886576986354 0.00856849080315321 0 0 0.0023508945153631 0
"лавку" 0 0 0.00483886576986354 0 0.0170641184249819 0.00141918453656529 0.0023508945153631 0
"ласковые" 0 0.00409223906860639 0 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0
"левую" 0.00661594442606682 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.00141918453656529 0 0
"легкие" 0.00330797221303341 0.00204611953430319 0.0145165973095906 0 0 0.00141918453656529 0.0023508945153631 0
"легкой" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0.00285616360105107 0 0.00141918453656529 0 0
"лежат" 0.00330797221303341 0.00409223906860639 0 0 0.0127980888187364 0 0.0023508945153631 0
"лекарь" 0 0 0 0.0171369816063064 0 0 0.0023508945153631 0
"лентами" 0.00661594442606682 0 0.00483886576986354 0.00285616360105107 0.0127980888187364 0 0 0
"ленты" 0 0 0 0 0 0 0.00470178903072619 0.0295560678607318
"лесом" 0.00330797221303341 0.00204611953430319 0 0 0 0.00567673814626116 0.0023508945153631 0
"летний" 0 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0
"лицами" 0.00330797221303341 0 0 0.00285616360105107 0.00853205921249093 0 0.00470178903072619 0.00591121357214636
"лицах" 0 0.00409223906860639 0 0 0.00426602960624547 0.00141918453656529 0 0.0177336407164391
"лукерья" 0 0 0 0 0 0 0.0164562616075417 0
"лучей" 0 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0 0.0177336407164391
"лучший" 0.00330797221303341 0.00409223906860639 0 0 0 0.00141918453656529 0.00705268354608929 0
"любезности" 0.00330797221303341 0.00818447813721278 0 0 0 0.00141918453656529 0.0023508945153631 0
"любимцем" 0 0 0 0 0 0.00993429175595703 0 0
"любящая" 0 0.00818447813721278 0 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0
"мазурка" 0.00992391663910023 0 0 0.00571232720210214 0 0 0 0.0118224271442927
"максиму" 0 0 0 0.00856849080315321 0 0 0.00940357806145238 0
"малыш" 0 0 0 0 0 0.00993429175595703 0 0
"мауер" 0.00330797221303341 0 0 0 0.0255961776374728 0 0 0
"машу" 0 0 0 0 0.0298622072437183 0 0 0
"медведя" 0 0 0 0 0 0.00141918453656529 0.0141053670921786 0
"мельничихи" 0 0 0 0.0199931452073575 0 0 0 0
"меры" 0 0.00818447813721278 0 0.00285616360105107 0 0.00141918453656529 0 0.00591121357214636
"местами" 0 0.00818447813721278 0 0 0.00426602960624547 0.00283836907313058 0 0
"местности" 0 0.00409223906860639 0 0 0 0.00709592268282645 0 0
"мешало" 0 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.00567673814626116 0 0
"мешать" 0 0.00409223906860639 0.00483886576986354 0.00856849080315321 0 0 0 0.00591121357214636
"мигом" 0 0 0 0.00285616360105107 0 0.00283836907313058 0.0023508945153631 0.0177336407164391
"минна" 0 0 0 0.0199931452073575 0 0 0 0
"миру" 0.00330797221303341 0.00409223906860639 0 0 0 0.00425755360969587 0.0023508945153631 0
"можем" 0 0.00613835860290958 0 0 0.0127980888187364 0.00141918453656529 0 0
"молебен" 0 0 0 0 0 0.00709592268282645 0.00470178903072619 0
"молода" 0 0 0.0193554630794542 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0
"мрачный" 0 0 0 0 0.00426602960624547 0.00425755360969587 0.00705268354608929 0
"муже" 0 0.00204611953430319 0 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0.00591121357214636
"мучить" 0 0.0122767172058192 0 0 0.00426602960624547 0 0 0
"нагаткина" 0 0 0 0 0 0.00993429175595703 0 0
"надежд" 0 0 0 0.00571232720210214 0 0.00141918453656529 0.00470178903072619 0.0118224271442927
"надежда" 0 0.00204611953430319 0.00967773153972709 0 0 0.00567673814626116 0 0
"назвать" 0.00330797221303341 0.00409223906860639 0 0 0 0.00425755360969587 0.0023508945153631 0
"называть" 0.00992391663910023 0.00204611953430319 0 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0
"наизусть" 0.00330797221303341 0 0 0.00856849080315321 0 0.00283836907313058 0.0023508945153631 0
"наказывал" 0.00330797221303341 0 0 0 0.00853205921249093 0.00283836907313058 0.00470178903072619 0
"наместничество" 0 0 0 0 0 0.00993429175595703 0 0
"написана" 0.00661594442606682 0.00204611953430319 0 0.00285616360105107 0 0.00141918453656529 0 0.0118224271442927
"наравне" 0 0 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00425755360969587 0.0023508945153631 0
"народ" 0 0.00409223906860639 0.00967773153972709 0 0 0 0.00470178903072619 0.00591121357214636
"наряды" 0 0.00409223906860639 0 0 0 0.00283836907313058 0.0023508945153631 0.0118224271442927
"наслаждаться" 0.00992391663910023 0.00204611953430319 0 0 0 0 0.00470178903072619 0.00591121357214636
"насона" 0 0 0 0 0 0 0.0164562616075417 0
"настоящим" 0.00330797221303341 0 0 0 0.00853205921249093 0.00425755360969587 0.0023508945153631 0
"наступил" 0 0.00204611953430319 0 0.00285616360105107 0.00853205921249093 0.00141918453656529 0.00470178903072619 0
"находится" 0 0.00204611953430319 0 0.00285616360105107 0 0.00425755360969587 0.0023508945153631 0.00591121357214636
"небрежно" 0.00330797221303341 0.00409223906860639 0.00967773153972709 0 0 0 0.0023508945153631 0.00591121357214636
"неделя" 0 0 0.00483886576986354 0.00856849080315321 0 0.00283836907313058 0.0023508945153631 0
"недостаток" 0.00992391663910023 0.00204611953430319 0 0 0 0.00425755360969587 0 0
"нежного" 0.00330797221303341 0 0 0.00571232720210214 0 0.00283836907313058 0 0.0118224271442927
"некому" 0 0.00409223906860639 0 0 0.00426602960624547 0.00567673814626116 0 0
"некоторого" 0.00330797221303341 0 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00283836907313058 0 0
"немецкого" 0 0.00818447813721278 0 0.00571232720210214 0.00426602960624547 0 0 0
"немецком" 0 0.010230597671516 0 0.00285616360105107 0 0 0.0023508945153631 0
"неудовольствием" 0 0.00613835860290958 0 0.00571232720210214 0 0 0.00470178903072619 0
"никакими" 0 0.00409223906860639 0 0.00571232720210214 0 0.00141918453656529 0.0023508945153631 0.00591121357214636
"новорожденного" 0 0 0 0.00285616360105107 0 0.00709592268282645 0.0023508945153631 0
"ногам" 0.00661594442606682 0 0 0 0.00426602960624547 0.00141918453656529 0.00705268354608929 0
"ноге" 0.00661594442606682 0 0 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0
"ножки" 0.00661594442606682 0.00204611953430319 0 0.00571232720210214 0 0.00141918453656529 0 0.00591121357214636
"носа" 0 0.00204611953430319 0 0.00571232720210214 0 0.00283836907313058 0 0.0118224271442927
"обман" 0.00330797221303341 0 0 0.00285616360105107 0 0.00567673814626116 0 0.00591121357214636
"обморок" 0 0.00204611953430319 0 0 0.00426602960624547 0.00425755360969587 0 0.0118224271442927
"обнять" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"обоим" 0.00661594442606682 0.00613835860290958 0 0.00285616360105107 0 0 0.0023508945153631 0
"образованный" 0 0 0 0.00285616360105107 0.00426602960624547 0.00283836907313058 0.00705268354608929 0
"обращался" 0.00330797221303341 0 0 0 0 0.00567673814626116 0.00470178903072619 0
"объяснение" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00567673814626116 0 0
"объяснил" 0.00661594442606682 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0 0
"объятиях" 0 0 0 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0.0236448542885854
"обыкновенное" 0.00330797221303341 0 0 0 0 0.00851510721939174 0 0
"огнем" 0.00330797221303341 0 0.00483886576986354 0 0 0.00141918453656529 0.00470178903072619 0.0118224271442927
"огромное" 0 0.00409223906860639 0.0145165973095906 0.00285616360105107 0 0.00141918453656529 0 0
"одинаково" 0.00992391663910023 0 0.00967773153972709 0 0.00426602960624547 0.00141918453656529 0 0
"одушевлением" 0.00661594442606682 0.00204611953430319 0 0 0.00426602960624547 0.00141918453656529 0.00470178903072619 0
"ока" 0.00330797221303341 0 0 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0.00591121357214636
"опасно" 0 0.00204611953430319 0 0 0.00426602960624547 0.00283836907313058 0.0023508945153631 0.0118224271442927
